"boatID","days1","days2","midTrips","boatType","boatCode","paintType","paintRating","LocID","n","n0"
"622",35,31,366,32,"Yacht",2,"Ablative","Excellent","PN",1,1
"623",35,31,366,32,"Yacht",2,"Ablative","Excellent","PB",1,0
"624",35,31,366,32,"Yacht",2,"Ablative","Excellent","IB",2,1
"625",35,31,366,32,"Yacht",2,"Ablative","Excellent","HP",2,0
"626",35,31,366,32,"Yacht",2,"Ablative","Excellent","HH",1,0
"627",35,31,366,32,"Yacht",2,"Ablative","Excellent","DA",1,1
"628",35,31,366,32,"Yacht",2,"Ablative","Excellent","PE",1,0
"629",35,31,366,32,"Yacht",2,"Ablative","Excellent","HAH",2,0
"630",35,31,366,32,"Yacht",2,"Ablative","Excellent","II",1,1
"631",35,31,366,32,"Yacht",2,"Ablative","Excellent","HA",4,0
"632",35,31,366,32,"Yacht",2,"Ablative","Excellent","HAF",1,0
"633",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","HX",1,0
"634",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","HAC",1,1
"635",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","HP",2,0
"636",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","PM",1,1
"637",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","HAH",3,0
"638",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","IH",1,1
"639",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","PH",1,0
"640",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","PN",1,1
"641",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","DA",1,1
"642",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","PG",1,0
"643",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","HD",2,0
"644",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","PB",1,0
"645",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","IW",1,0
"646",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","II",1,1
"647",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","ID",1,1
"648",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","PJ",2,0
"649",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","HZ",1,1
"650",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","HH",1,0
"651",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","HA",4,0
"652",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","IF",1,1
"653",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","HAB",1,1
"654",37,3,31,NA,"Racing Yacht",2,"Hard","Good","HP",2,2
"655",37,3,31,NA,"Racing Yacht",2,"Hard","Good","PB",1,1
"656",37,3,31,NA,"Racing Yacht",2,"Hard","Good","PE",1,1
"657",37,3,31,NA,"Racing Yacht",2,"Hard","Good","PJ",2,2
"658",37,3,31,NA,"Racing Yacht",2,"Hard","Good","PA",1,1
"659",37,3,31,NA,"Racing Yacht",2,"Hard","Good","HY",1,1
"660",37,3,31,NA,"Racing Yacht",2,"Hard","Good","IB",2,2
"661",37,3,31,NA,"Racing Yacht",2,"Hard","Good","HA",4,4
"662",37,3,31,NA,"Racing Yacht",2,"Hard","Good","HK",1,1
"663",38,0,352,0.5,"Yacht",2,"Ablative","Poor","HP",2,0
"664",38,0,352,0.5,"Yacht",2,"Ablative","Poor","PJ",2,0
"665",38,0,352,0.5,"Yacht",2,"Ablative","Poor","HY",1,1
"666",38,0,352,0.5,"Yacht",2,"Ablative","Poor","IH",1,1
"667",38,0,352,0.5,"Yacht",2,"Ablative","Poor","PM",1,1
"668",38,0,352,0.5,"Yacht",2,"Ablative","Poor","HAH",2,0
"669",38,0,352,0.5,"Yacht",2,"Ablative","Poor","IW",1,1
"670",38,0,352,0.5,"Yacht",2,"Ablative","Poor","DA",1,1
"671",38,0,352,0.5,"Yacht",2,"Ablative","Poor","PN",1,1
"672",38,0,352,0.5,"Yacht",2,"Ablative","Poor","PE",1,0
"673",38,0,352,0.5,"Yacht",2,"Ablative","Poor","IV",1,1
"674",38,0,352,0.5,"Yacht",2,"Ablative","Poor","IA",1,0
"675",38,0,352,0.5,"Yacht",2,"Ablative","Poor","IT",1,1
"676",38,0,352,0.5,"Yacht",2,"Ablative","Poor","II",1,1
"677",38,0,352,0.5,"Yacht",2,"Ablative","Poor","HA",4,0
"678",39,184,153,26,"Yacht",2,"Hard","Good","PM",1,1
"679",39,184,153,26,"Yacht",2,"Hard","Good","HAC",1,1
"680",39,184,153,26,"Yacht",2,"Hard","Good","PB",1,1
"681",39,184,153,26,"Yacht",2,"Hard","Good","HP",2,1
"682",39,184,153,26,"Yacht",2,"Hard","Good","PJ",2,0
"683",39,184,153,26,"Yacht",2,"Hard","Good","II",1,1
"684",39,184,153,26,"Yacht",2,"Hard","Good","DA",1,1
"685",39,184,153,26,"Yacht",2,"Hard","Good","HK",1,0
"686",39,184,153,26,"Yacht",2,"Hard","Good","PG",1,0
"687",39,184,153,26,"Yacht",2,"Hard","Good","PH",1,0
"688",39,184,153,26,"Yacht",2,"Hard","Good","HA",4,0
"689",39,184,153,26,"Yacht",2,"Hard","Good","HAF",1,0
"690",39,184,153,26,"Yacht",2,"Hard","Good","HAH",1,0
"691",39,184,153,26,"Yacht",2,"Hard","Good","IV",1,1
"692",39,184,153,26,"Yacht",2,"Hard","Good","PN",1,1
"693",39,184,153,26,"Yacht",2,"Hard","Good","IH",1,1
"694",39,184,153,26,"Yacht",2,"Hard","Good","HD",4,0
"695",39,184,153,26,"Yacht",2,"Hard","Good","HAB",1,1
"696",40,124,18,7.5,"Yacht",2,"Ablative","Good","PM",1,1
"697",40,124,18,7.5,"Yacht",2,"Ablative","Good","HP",2,2
"698",40,124,18,7.5,"Yacht",2,"Ablative","Good","IH",1,1
"699",40,124,18,7.5,"Yacht",2,"Ablative","Good","PB",1,1
"700",40,124,18,7.5,"Yacht",2,"Ablative","Good","PH",1,0
"701",40,124,18,7.5,"Yacht",2,"Ablative","Good","IB",9,6
"702",40,124,18,7.5,"Yacht",2,"Ablative","Good","IV",1,1
"703",40,124,18,7.5,"Yacht",2,"Ablative","Good","ID",1,1
"704",40,124,18,7.5,"Yacht",2,"Ablative","Good","DA",1,1
"705",40,124,18,7.5,"Yacht",2,"Ablative","Good","PN",1,1
"706",40,124,18,7.5,"Yacht",2,"Ablative","Good","DG",1,1
"707",40,124,18,7.5,"Yacht",2,"Ablative","Good","HAC",1,1
"708",40,124,18,7.5,"Yacht",2,"Ablative","Good","HA",5,0
"709",40,124,18,7.5,"Yacht",2,"Ablative","Good","PJ",2,2
"710",40,124,18,7.5,"Yacht",2,"Ablative","Good","HAH",2,1
"711",40,124,18,7.5,"Yacht",2,"Ablative","Good","HK",1,1
"712",40,124,18,7.5,"Yacht",2,"Ablative","Good","IP",1,1
"713",40,124,18,7.5,"Yacht",2,"Ablative","Good","IF",1,1
"714",40,124,18,7.5,"Yacht",2,"Ablative","Good","HD",1,1
"715",40,124,18,7.5,"Yacht",2,"Ablative","Good","HAF",2,2
"716",40,124,18,7.5,"Yacht",2,"Ablative","Good","IW",1,1
"717",40,124,18,7.5,"Yacht",2,"Ablative","Good","DD",1,1
"718",40,124,18,7.5,"Yacht",2,"Ablative","Good","IA",1,1
"719",40,124,18,7.5,"Yacht",2,"Ablative","Good","II",1,1
"720",40,124,18,7.5,"Yacht",2,"Ablative","Good","HAB",2,2
"721",40,124,18,7.5,"Yacht",2,"Ablative","Good","IQ",1,1
"722",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","HAC",2,2
"723",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","PM",1,1
"724",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","HA",4,0
"725",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","HAH",3,0
"726",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","HY",1,1
"727",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","HD",1,0
"728",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","HP",2,0
"729",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","PA",1,0
"730",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","HC",1,0
"731",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","PB",1,0
"732",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","PH",2,0
"733",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","PJ",2,0
"734",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","HH",1,0
"735",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","PN",1,1
"736",42,7,56,16,"Yacht",2,"Hard","Good","HAC",1,1
"737",42,7,56,16,"Yacht",2,"Hard","Good","HA",4,0
"738",42,7,56,16,"Yacht",2,"Hard","Good","HZ",1,1
"739",42,7,56,16,"Yacht",2,"Hard","Good","PJ",2,0
"740",42,7,56,16,"Yacht",2,"Hard","Good","ID",1,1
"741",42,7,56,16,"Yacht",2,"Hard","Good","HP",2,0
"742",42,7,56,16,"Yacht",2,"Hard","Good","PH",1,0
"743",42,7,56,16,"Yacht",2,"Hard","Good","HH",1,0
"744",42,7,56,16,"Yacht",2,"Hard","Good","IB",2,1
"745",42,7,56,16,"Yacht",2,"Hard","Good","DG",1,1
"746",42,7,56,16,"Yacht",2,"Hard","Good","IA",1,1
"747",42,7,56,16,"Yacht",2,"Hard","Good","HAH",2,0
"748",42,7,56,16,"Yacht",2,"Hard","Good","HAF",1,0
"749",42,7,56,16,"Yacht",2,"Hard","Good","DE",1,1
"750",42,7,56,16,"Yacht",2,"Hard","Good","HK",1,1
"751",42,7,56,16,"Yacht",2,"Hard","Good","DI",1,1
"752",42,7,56,16,"Yacht",2,"Hard","Good","HD",2,1
"753",42,7,56,16,"Yacht",2,"Hard","Good","PB",1,0
"754",42,7,56,16,"Yacht",2,"Hard","Good","DA",1,1
"755",43,123,283,7,"Yacht",2,"Ablative","Very Poor","DG",1,1
"756",43,123,283,7,"Yacht",2,"Ablative","Very Poor","HA",4,0
"757",43,123,283,7,"Yacht",2,"Ablative","Very Poor","HD",1,0
"758",43,123,283,7,"Yacht",2,"Ablative","Very Poor","DA",1,1
"759",43,123,283,7,"Yacht",2,"Ablative","Very Poor","HK",1,0
"760",43,123,283,7,"Yacht",2,"Ablative","Very Poor","HAH",2,0
"761",43,123,283,7,"Yacht",2,"Ablative","Very Poor","IB",3,2
"762",43,123,283,7,"Yacht",2,"Ablative","Very Poor","HAB",1,0
"763",43,123,283,7,"Yacht",2,"Ablative","Very Poor","HAC",1,1
"764",43,123,283,7,"Yacht",2,"Ablative","Very Poor","DF",1,1
"765",43,123,283,7,"Yacht",2,"Ablative","Very Poor","PG",1,0
"766",43,123,283,7,"Yacht",2,"Ablative","Very Poor","HP",2,0
"767",43,123,283,7,"Yacht",2,"Ablative","Very Poor","IH",1,1
"768",43,123,283,7,"Yacht",2,"Ablative","Very Poor","IV",1,1
"769",43,123,283,7,"Yacht",2,"Ablative","Very Poor","PB",1,0
"770",43,123,283,7,"Yacht",2,"Ablative","Very Poor","IA",1,1
"771",43,123,283,7,"Yacht",2,"Ablative","Very Poor","HH",1,0
"772",43,123,283,7,"Yacht",2,"Ablative","Very Poor","HX",1,0
"773",43,123,283,7,"Yacht",2,"Ablative","Very Poor","PJ",2,0
"774",43,123,283,7,"Yacht",2,"Ablative","Very Poor","PH",1,0
"775",43,123,283,7,"Yacht",2,"Ablative","Very Poor","DC",1,1
"776",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","DA",1,1
"777",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","HAA",1,1
"778",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","PJ",1,1
"779",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","IB",2,1
"780",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","HAB",1,1
"781",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","HK",1,1
"782",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","ID",1,1
"783",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","HH",2,1
"784",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","PF",1,1
"785",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","HF",1,0
"786",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","IP",1,1
"787",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","PN",1,1
"788",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","HC",1,1
"789",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","IH",1,1
"790",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","PB",1,1
"791",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","HA",6,5
"792",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","PA",1,1
"793",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","IV",1,1
"794",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","HX",2,1
"795",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","PM",1,1
"796",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","PG",1,1
"797",44,81,172,13.5,"Fish",15,"Self-polishing","Excellent","HAH",2,1
"798",45,0,14,55,"Yacht",2,"Self-polishing","Poor","HAC",1,1
"799",45,0,14,55,"Yacht",2,"Self-polishing","Poor","PB",1,0
"800",45,0,14,55,"Yacht",2,"Self-polishing","Poor","PE",1,0
"801",45,0,14,55,"Yacht",2,"Self-polishing","Poor","IB",5,3
"802",45,0,14,55,"Yacht",2,"Self-polishing","Poor","DA",1,1
"803",45,0,14,55,"Yacht",2,"Self-polishing","Poor","PJ",2,0
"804",45,0,14,55,"Yacht",2,"Self-polishing","Poor","II",1,1
"805",45,0,14,55,"Yacht",2,"Self-polishing","Poor","HP",2,0
"806",45,0,14,55,"Yacht",2,"Self-polishing","Poor","HA",4,0
"807",45,0,14,55,"Yacht",2,"Self-polishing","Poor","PO",1,1
"808",45,0,14,55,"Yacht",2,"Self-polishing","Poor","HY",1,1
"809",45,0,14,55,"Yacht",2,"Self-polishing","Poor","PM",1,1
"810",45,0,14,55,"Yacht",2,"Self-polishing","Poor","PP",1,1
"811",45,0,14,55,"Yacht",2,"Self-polishing","Poor","IW",1,1
"812",45,0,14,55,"Yacht",2,"Self-polishing","Poor","PN",1,1
"813",45,0,14,55,"Yacht",2,"Self-polishing","Poor","IA",1,1
"814",45,0,14,55,"Yacht",2,"Self-polishing","Poor","IV",1,1
"815",45,0,14,55,"Yacht",2,"Self-polishing","Poor","IH",1,1
"816",45,0,14,55,"Yacht",2,"Self-polishing","Poor","HAH",2,0
"817",46,1,319,25,"Motor cruiser",17,"Ablative","Good","DG",1,1
"818",46,1,319,25,"Motor cruiser",17,"Ablative","Good","ID",2,2
"819",46,1,319,25,"Motor cruiser",17,"Ablative","Good","HD",4,2
"820",46,1,319,25,"Motor cruiser",17,"Ablative","Good","HK",1,1
"821",46,1,319,25,"Motor cruiser",17,"Ablative","Good","IB",1,0
"822",46,1,319,25,"Motor cruiser",17,"Ablative","Good","PS",2,0
"823",46,1,319,25,"Motor cruiser",17,"Ablative","Good","HAF",1,1
"824",46,1,319,25,"Motor cruiser",17,"Ablative","Good","PB",2,0
"825",46,1,319,25,"Motor cruiser",17,"Ablative","Good","HA",6,0
"826",46,1,319,25,"Motor cruiser",17,"Ablative","Good","PM",1,1
"827",46,1,319,25,"Motor cruiser",17,"Ablative","Good","DI",1,1
"828",46,1,319,25,"Motor cruiser",17,"Ablative","Good","PN",1,1
"829",46,1,319,25,"Motor cruiser",17,"Ablative","Good","HAH",2,0
"830",46,1,319,25,"Motor cruiser",17,"Ablative","Good","HAA",1,1
"831",46,1,319,25,"Motor cruiser",17,"Ablative","Good","DC",1,1
"832",46,1,319,25,"Motor cruiser",17,"Ablative","Good","HAB",1,1
"833",46,1,319,25,"Motor cruiser",17,"Ablative","Good","DA",1,1
"834",46,1,319,25,"Motor cruiser",17,"Ablative","Good","PV",2,0
"835",47,14,14,0.5,"Yacht",2,NA,NA,"PM",1,1
"836",47,14,14,0.5,"Yacht",2,NA,NA,"ID",1,1
"837",47,14,14,0.5,"Yacht",2,NA,NA,"IH",1,1
"838",47,14,14,0.5,"Yacht",2,NA,NA,"PJ",2,1
"839",47,14,14,0.5,"Yacht",2,NA,NA,"PB",1,0
"840",47,14,14,0.5,"Yacht",2,NA,NA,"II",1,1
"841",47,14,14,0.5,"Yacht",2,NA,NA,"HAF",1,0
"842",47,14,14,0.5,"Yacht",2,NA,NA,"PN",1,1
"843",47,14,14,0.5,"Yacht",2,NA,NA,"HL",2,0
"844",47,14,14,0.5,"Yacht",2,NA,NA,"HA",6,0
"845",47,14,14,0.5,"Yacht",2,NA,NA,"PA",1,0
"846",47,14,14,0.5,"Yacht",2,NA,NA,"HD",2,0
"847",47,14,14,0.5,"Yacht",2,NA,NA,"IB",1,1
"848",47,14,14,0.5,"Yacht",2,NA,NA,"HAH",2,1
"849",48,33,442,13.5,"Yacht",2,"Self-polishing","Good","PJ",2,0
"850",48,33,442,13.5,"Yacht",2,"Self-polishing","Good","PB",1,0
"851",48,33,442,13.5,"Yacht",2,"Self-polishing","Good","HC",1,0
"852",48,33,442,13.5,"Yacht",2,"Self-polishing","Good","IB",5,0
"853",48,33,442,13.5,"Yacht",2,"Self-polishing","Good","HP",2,0
"854",48,33,442,13.5,"Yacht",2,"Self-polishing","Good","PE",1,0
"855",48,33,442,13.5,"Yacht",2,"Self-polishing","Good","HA",4,0
"856",48,33,442,13.5,"Yacht",2,"Self-polishing","Good","HAH",2,0
"857",49,2,473,30,"Yacht",2,"Ablative","Excellent","PB",1,0
"858",49,2,473,30,"Yacht",2,"Ablative","Excellent","HP",2,0
"859",49,2,473,30,"Yacht",2,"Ablative","Excellent","IH",1,1
"860",49,2,473,30,"Yacht",2,"Ablative","Excellent","IW",1,1
"861",49,2,473,30,"Yacht",2,"Ablative","Excellent","II",1,1
"862",49,2,473,30,"Yacht",2,"Ablative","Excellent","PJ",2,0
"863",49,2,473,30,"Yacht",2,"Ablative","Excellent","DA",1,1
"864",49,2,473,30,"Yacht",2,"Ablative","Excellent","HD",1,0
"865",49,2,473,30,"Yacht",2,"Ablative","Excellent","IA",1,1
"866",49,2,473,30,"Yacht",2,"Ablative","Excellent","HK",1,0
"867",49,2,473,30,"Yacht",2,"Ablative","Excellent","HAH",2,0
"868",49,2,473,30,"Yacht",2,"Ablative","Excellent","IB",2,0
"869",49,2,473,30,"Yacht",2,"Ablative","Excellent","HL",1,0
"870",49,2,473,30,"Yacht",2,"Ablative","Excellent","HA",4,0
"871",49,2,473,30,"Yacht",2,"Ablative","Excellent","IV",1,1
"872",49,2,473,30,"Yacht",2,"Ablative","Excellent","DE",1,1
"873",49,2,473,30,"Yacht",2,"Ablative","Excellent","HAA",1,0
"874",50,4,47,145,"Yacht",2,"Hard","Good","HP",2,0
"875",50,4,47,145,"Yacht",2,"Hard","Good","DA",1,1
"876",50,4,47,145,"Yacht",2,"Hard","Good","PJ",2,0
"877",50,4,47,145,"Yacht",2,"Hard","Good","HK",1,1
"878",50,4,47,145,"Yacht",2,"Hard","Good","IH",1,1
"879",50,4,47,145,"Yacht",2,"Hard","Good","PE",1,1
"880",50,4,47,145,"Yacht",2,"Hard","Good","HA",4,0
"881",50,4,47,145,"Yacht",2,"Hard","Good","HAB",1,1
"882",50,4,47,145,"Yacht",2,"Hard","Good","HC",1,1
"883",50,4,47,145,"Yacht",2,"Hard","Good","PB",1,1
"884",50,4,47,145,"Yacht",2,"Hard","Good","HY",1,1
"885",50,4,47,145,"Yacht",2,"Hard","Good","HAC",1,1
"886",50,4,47,145,"Yacht",2,"Hard","Good","PM",1,1
"887",50,4,47,145,"Yacht",2,"Hard","Good","PG",1,1
"888",50,4,47,145,"Yacht",2,"Hard","Good","IV",1,1
"889",50,4,47,145,"Yacht",2,"Hard","Good","PN",1,1
"890",50,4,47,145,"Yacht",2,"Hard","Good","PA",1,1
"891",50,4,47,145,"Yacht",2,"Hard","Good","HD",1,1
"892",50,4,47,145,"Yacht",2,"Hard","Good","IB",4,2
"893",50,4,47,145,"Yacht",2,"Hard","Good","HAH",2,2
"894",50,4,47,145,"Yacht",2,"Hard","Good","DE",1,1
"895",51,335,1082,1.5,"Yacht",2,"Ablative",NA,"HP",2,0
"896",51,335,1082,1.5,"Yacht",2,"Ablative",NA,"DD",1,1
"897",51,335,1082,1.5,"Yacht",2,"Ablative",NA,"PN",1,1
"898",51,335,1082,1.5,"Yacht",2,"Ablative",NA,"HA",4,0
"899",51,335,1082,1.5,"Yacht",2,"Ablative",NA,"PJ",2,0
"900",51,335,1082,1.5,"Yacht",2,"Ablative",NA,"DA",1,1
"901",51,335,1082,1.5,"Yacht",2,"Ablative",NA,"DG",1,1
"902",51,335,1082,1.5,"Yacht",2,"Ablative",NA,"ID",1,1
"903",51,335,1082,1.5,"Yacht",2,"Ablative",NA,"PM",1,1
"904",51,335,1082,1.5,"Yacht",2,"Ablative",NA,"HAH",2,0
"905",52,8,291,47.5,"Yacht",2,"Ablative","Good","ID",1,1
"906",52,8,291,47.5,"Yacht",2,"Ablative","Good","PB",1,0
"907",52,8,291,47.5,"Yacht",2,"Ablative","Good","HAH",2,1
"908",52,8,291,47.5,"Yacht",2,"Ablative","Good","HA",4,0
"909",52,8,291,47.5,"Yacht",2,"Ablative","Good","HK",1,0
"910",52,8,291,47.5,"Yacht",2,"Ablative","Good","HC",1,0
"911",52,8,291,47.5,"Yacht",2,"Ablative","Good","HAF",1,0
"912",52,8,291,47.5,"Yacht",2,"Ablative","Good","PE",1,0
"913",52,8,291,47.5,"Yacht",2,"Ablative","Good","PJ",2,0
"914",52,8,291,47.5,"Yacht",2,"Ablative","Good","HP",2,0
"915",52,8,291,47.5,"Yacht",2,"Ablative","Good","IB",4,0
"916",53,235,14,21.5,"Yacht",2,"Hard","Good","PB",1,0
"917",53,235,14,21.5,"Yacht",2,"Hard","Good","HA",5,1
"918",53,235,14,21.5,"Yacht",2,"Hard","Good","PE",1,0
"919",53,235,14,21.5,"Yacht",2,"Hard","Good","IH",1,1
"920",53,235,14,21.5,"Yacht",2,"Hard","Good","HAH",2,0
"921",53,235,14,21.5,"Yacht",2,"Hard","Good","IB",3,0
"922",53,235,14,21.5,"Yacht",2,"Hard","Good","HAF",1,0
"923",53,235,14,21.5,"Yacht",2,"Hard","Good","ID",2,2
"924",53,235,14,21.5,"Yacht",2,"Hard","Good","IV",1,1
"925",53,235,14,21.5,"Yacht",2,"Hard","Good","II",1,1
"926",53,235,14,21.5,"Yacht",2,"Hard","Good","PJ",2,0
"927",53,235,14,21.5,"Yacht",2,"Hard","Good","HP",2,0
"928",53,235,14,21.5,"Yacht",2,"Hard","Good","IA",2,1
"929",53,235,14,21.5,"Yacht",2,"Hard","Good","HC",1,0
"930",54,2,141,NA,"Yacht",2,"Hard","Very Poor","PE",1,0
"931",54,2,141,NA,"Yacht",2,"Hard","Very Poor","HH",1,0
"932",54,2,141,NA,"Yacht",2,"Hard","Very Poor","HA",4,0
"933",54,2,141,NA,"Yacht",2,"Hard","Very Poor","PN",1,1
"934",54,2,141,NA,"Yacht",2,"Hard","Very Poor","HAH",1,1
"935",54,2,141,NA,"Yacht",2,"Hard","Very Poor","PJ",2,0
"936",54,2,141,NA,"Yacht",2,"Hard","Very Poor","PB",1,1
"937",54,2,141,NA,"Yacht",2,"Hard","Very Poor","PM",1,1
"938",54,2,141,NA,"Yacht",2,"Hard","Very Poor","HD",1,0
"939",54,2,141,NA,"Yacht",2,"Hard","Very Poor","IB",3,1
"940",54,2,141,NA,"Yacht",2,"Hard","Very Poor","HP",2,0
